! Time(s)	BldPitch1(rad)	BldPitch2(rad)	BldPitch3(rad)	GenTq(Nm)	Azimuth(rad)
9.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.12500000
9.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.15000000
9.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.17500000
9.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.20000000
9.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.22500000
9.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.25000000
9.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.27500000
9.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.30000000
9.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.32500000
9.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.35000000
9.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.37500000
9.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.40000000
9.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.42500000
9.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.45000000
9.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.47500000
9.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.50000000
9.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.52500000
9.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.55000000
9.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.57500000
9.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.60000000
9.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.62500000
9.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.65000000
9.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.67500000
9.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.70000000
9.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.72500000
9.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.75000000
9.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.77500000
9.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.80000000
9.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.82500000
9.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.85000000
9.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.87500000
9.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.90000000
9.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.92500000
9.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.95000000
9.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	9.97500000
10.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.00000000
10.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.02500000
10.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.05000000
10.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.07500000
10.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.10000000
10.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.12500000
10.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.15000000
10.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.17500000
10.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.20000000
10.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.22500000
10.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.25000000
10.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.27500000
10.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.30000000
10.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.32500000
10.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.35000000
10.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.37500000
10.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.40000000
10.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.42500000
10.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.45000000
10.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.47500000
10.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.50000000
10.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.52500000
10.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.55000000
10.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.57500000
10.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.60000000
10.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.62500000
10.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.65000000
10.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.67500000
10.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.70000000
10.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.72500000
10.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.75000000
10.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.77500000
10.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.80000000
10.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.82500000
10.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.85000000
10.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.87500000
10.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.90000000
10.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.92500000
10.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.95000000
10.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	10.97500000
11.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.00000000
11.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.02500000
11.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.05000000
11.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.07500000
11.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.10000000
11.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.12500000
11.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.15000000
11.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.17500000
11.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.20000000
11.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.22500000
11.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.25000000
11.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.27500000
11.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.30000000
11.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.32500000
11.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.35000000
11.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.37500000
11.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.40000000
11.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.42500000
11.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.45000000
11.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.47500000
11.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.50000000
11.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.52500000
11.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.55000000
11.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.57500000
11.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.60000000
11.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.62500000
11.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.65000000
11.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.67500000
11.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.70000000
11.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.72500000
11.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.75000000
11.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.77500000
11.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.80000000
11.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.82500000
11.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.85000000
11.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.87500000
11.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.90000000
11.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.92500000
11.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.95000000
11.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	11.97500000
12.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.00000000
12.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.02500000
12.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.05000000
12.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.07500000
12.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.10000000
12.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.12500000
12.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.15000000
12.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.17500000
12.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.20000000
12.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.22500000
12.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.25000000
12.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.27500000
12.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.30000000
12.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.32500000
12.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.35000000
12.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.37500000
12.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.40000000
12.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.42500000
12.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.45000000
12.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.47500000
12.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.50000000
12.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.52500000
12.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.55000000
12.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.57500000
12.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.60000000
12.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.62500000
12.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.65000000
12.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.67500000
12.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.70000000
12.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.72500000
12.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.75000000
12.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.77500000
12.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.80000000
12.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.82500000
12.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.85000000
12.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.87500000
12.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.90000000
12.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.92500000
12.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.95000000
12.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	12.97500000
13.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.00000000
13.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.02500000
13.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.05000000
13.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.07500000
13.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.10000000
13.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.12500000
13.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.15000000
13.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.17500000
13.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.20000000
13.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.22500000
13.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.25000000
13.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.27500000
13.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.30000000
13.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.32500000
13.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.35000000
13.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.37500000
13.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.40000000
13.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.42500000
13.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.45000000
13.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.47500000
13.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.50000000
13.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.52500000
13.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.55000000
13.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.57500000
13.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.60000000
13.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.62500000
13.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.65000000
13.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.67500000
13.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.70000000
13.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.72500000
13.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.75000000
13.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.77500000
13.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.80000000
13.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.82500000
13.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.85000000
13.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.87500000
13.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.90000000
13.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.92500000
13.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.95000000
13.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	13.97500000
14.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.00000000
14.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.02500000
14.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.05000000
14.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.07500000
14.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.10000000
14.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.12500000
14.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.15000000
14.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.17500000
14.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.20000000
14.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.22500000
14.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.25000000
14.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.27500000
14.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.30000000
14.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.32500000
14.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.35000000
14.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.37500000
14.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.40000000
14.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.42500000
14.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.45000000
14.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.47500000
14.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.50000000
14.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.52500000
14.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.55000000
14.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.57500000
14.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.60000000
14.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.62500000
14.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.65000000
14.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.67500000
14.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.70000000
14.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.72500000
14.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.75000000
14.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.77500000
14.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.80000000
14.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.82500000
14.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.85000000
14.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.87500000
14.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.90000000
14.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.92500000
14.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.95000000
14.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	14.97500000
15.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.00000000
15.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.02500000
15.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.05000000
15.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.07500000
15.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.10000000
15.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.12500000
15.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.15000000
15.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.17500000
15.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.20000000
15.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.22500000
15.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.25000000
15.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.27500000
15.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.30000000
15.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.32500000
15.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.35000000
15.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.37500000
15.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.40000000
15.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.42500000
15.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	15.45000000
